lat,long,price,sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15
47.6642,-122.362,726000,1890,3880,1460,430,1010,3880
47.5709,-122.388,515000,1810,5733,1010,800,1260,4680
47.5414,-122.133,756000,2730,10753,2730,0,3090,10740
47.633,-122.283,1.57E+06,3070,5850,2400,670,2940,5573
47.6259,-122.051,442000,2080,12007,1220,860,2110,12459
47.395,-122.176,260000,1620,7992,1620,0,1710,7500
47.6357,-122.322,390000,1150,2723,770,380,1440,4000
47.6805,-122.38,459500,1250,3825,850,400,1370,4998
47.772,-122.322,330000,1430,8000,1430,0,1410,9820
47.4873,-122.324,189000,790,7128,790,0,1110,7150
47.3749,-122.225,280000,1200,9322,1200,0,1540,9677
47.7504,-122.306,400000,2110,9519,2110,0,1480,9519
47.4937,-122.184,368000,3160,11193,2410,750,1020,5940
47.454,-122.144,390000,2700,7875,2700,0,2220,7875
47.7321,-122.341,245000,820,7475,820,0,1030,5720
47.7463,-122.336,375000,1800,8432,1200,600,1780,8432
47.6995,-122.174,465000,1750,12491,1390,360,1560,12473
47.5018,-122.126,445000,1540,67953,1540,0,1250,9100
47.5239,-122.288,250000,1130,7800,1130,0,1170,7800
47.7135,-122.332,475500,1500,9416,1500,0,1440,7200
47.6709,-122.276,672324,1600,5795,1600,0,2310,6301
47.6936,-122.294,420000,1200,5029,880,320,1510,5854
47.6801,-122.38,515000,1690,5100,1690,0,1690,5100
47.6612,-122.148,732350,2270,7665,2270,0,2450,8706
47.3608,-122.036,297500,1910,5000,1910,0,2020,5000
47.6869,-122.317,475000,1640,2720,1640,0,1490,4375
47.7241,-121.957,414000,2120,6497,2120,0,2230,6300
47.7273,-122.309,357250,1400,8840,1400,0,1260,8840
47.7168,-122.34,289950,760,6000,760,0,950,6000
47.5683,-122.285,550000,1070,3713,1070,0,1290,3960
47.7434,-122.242,446000,1460,9998,960,500,1460,9998
47.3895,-122.023,279000,1280,16738,1280,0,1590,16317
47.7729,-122.172,370000,1650,4859,1650,0,1890,5018
47.4401,-122.279,216000,1260,4125,1260,0,1300,9091
47.5809,-122.191,1.10E+06,2200,20000,1400,800,3050,11775
47.5657,-122.23,1.28E+06,3560,15450,2060,1500,3680,17314
47.5707,-122.359,355000,1140,2500,630,510,1500,5000
47.6441,-122.113,699000,2550,7312,2550,0,2330,7480
47.7049,-122.34,412000,1553,1991,1553,0,1509,2431
47.5265,-121.823,276000,1140,7200,1140,0,1110,7200
47.4933,-122.245,100000,790,6426,790,0,1380,6946
47.6427,-122.363,955500,2130,5080,2130,0,1900,5080
47.4454,-122.185,199000,1390,21262,1390,0,1560,10800
47.5433,-121.887,762000,4000,15253,4000,0,3550,8747
47.7357,-122.193,425000,1520,7983,1520,0,1520,7783
47.5699,-122.389,546000,1657,5031,1657,0,2050,6201
47.7554,-122.353,419600,1680,8460,1180,500,1890,9529
47.6528,-122.408,735000,2270,5102,1340,930,1800,5102
47.6182,-122.312,1.23E+06,2470,609,1910,560,2440,1229
47.6793,-122.395,445000,1240,2500,1240,0,1660,5000
47.4914,-121.763,665000,1740,41275,1740,0,2630,41275
47.7161,-122.219,1.29E+06,4090,290980,2920,1170,1880,9255
47.6225,-122.064,508500,2520,12500,1720,800,2520,13000
47.736,-122.295,345950,1340,11198,1340,0,1390,8020
47.3256,-122.141,207500,1640,9750,1640,0,1200,9750
47.5347,-122.227,1.08E+06,3000,10920,1550,1450,2380,10920
47.6317,-122.301,640000,1210,3720,1210,0,1560,6000
47.4482,-122.462,329500,1810,13068,1360,450,1400,13068
47.7713,-122.259,460000,2200,9676,1500,700,2120,9585
47.6074,-122.213,1.23E+06,2200,14630,2200,0,2850,15803
47.558,-122.266,805000,2350,6480,1650,700,1840,7200
47.3425,-122.082,200000,1090,10454,1090,0,1230,12196
47.4804,-122.151,749700,2280,77972,1460,820,2460,14430
47.7222,-122.29,288000,1430,1650,1430,0,1430,1650
47.6815,-122.382,535000,1520,3360,830,690,1470,3774
47.5048,-122.241,330000,1620,7150,1280,340,1620,6930
47.5737,-122.383,479200,1510,3750,1510,0,1500,5000
47.3727,-122.177,373000,3001,5710,3001,0,2340,5980
47.5019,-122.235,355000,2020,6000,1010,1010,1710,6000
47.3661,-122.021,275000,1380,4500,1380,0,1620,4000
47.5284,-122.387,380000,1520,4288,1020,500,1660,4288
47.6677,-122.324,417000,1090,4590,790,300,1390,4080
47.5869,-121.967,1.17E+06,4220,15959,4220,0,4630,16531
47.6381,-122.062,598500,2520,12000,2520,0,2510,12000
47.6408,-122.403,629000,1760,5000,960,800,1380,5000
47.4868,-122.33,226950,930,6600,930,0,1250,6600
47.7076,-122.377,1.23E+06,2600,11542,2200,400,2840,10960
47.5162,-122.176,415000,2180,11100,1700,480,2350,11397
47.5491,-122.005,595000,1910,3075,1910,0,1940,3485
47.3625,-122.084,209950,1100,5525,1100,0,1050,5200
47.6735,-122.041,568000,1760,235224,1760,0,2320,87120
47.4976,-122.262,119900,700,3180,480,220,1760,6360
47.3215,-122.351,207000,1080,10200,1080,0,1230,10400
47.3278,-122.262,195000,1070,22489,1070,0,1880,20250
47.4561,-122.357,324950,1460,8710,1460,0,1400,8645
47.7294,-122.341,210000,1050,7583,1050,0,1420,7560
47.6367,-121.958,1.08E+06,3160,42733,3160,0,1890,24000
47.5402,-122.298,325088,1400,6739,1000,400,1500,6380
47.444,-122.187,790000,3120,157875,3120,0,1580,7050
47.422,-122.066,150000,720,212137,720,0,2010,109642
47.469,-122.063,790000,2840,206910,2840,0,2070,25067
47.5727,-122.372,255000,1220,2500,770,450,1540,3000
47.6813,-122.367,697000,2820,2850,1860,960,1570,4500
47.6803,-122.371,457500,840,5000,840,0,1240,5000
47.6825,-122.307,690000,1610,5100,1610,0,1740,5100
47.6785,-122.351,967000,1860,4356,1860,0,1860,4356
47.5498,-122.214,980000,2260,17711,2260,0,2880,16594
47.5261,-122.162,619420,2450,14803,2450,0,2330,14803
47.6742,-122.35,389000,850,3276,850,0,1460,4100
47.5616,-122.275,500000,1800,7200,1020,780,1740,5475
47.5808,-122.189,569000,1230,7890,1090,140,2380,13176
47.734,-122.19,425000,2060,8540,1540,520,1560,7700
47.5691,-122.284,635000,2750,6180,1500,1250,1740,6180
47.3735,-122.43,256500,1120,9912,1120,0,1540,9750
47.7389,-122.221,695000,3010,11393,3010,0,2810,11282
47.6735,-122.393,535000,1580,5000,1390,190,1580,5000
47.4977,-122.163,454200,2630,5379,2630,0,2630,5379
47.6973,-122.36,418500,790,5800,790,0,1460,5800
47.7355,-122.095,749950,3110,35235,3110,0,2790,35445
47.4489,-122.456,338500,2130,5489,1370,760,1750,7200
47.5897,-122.229,1.25E+06,4520,9240,3270,1250,3380,9240
47.339,-122.266,299950,1600,9830,1600,0,1890,8910
47.4999,-122.327,325000,1950,12500,1330,620,1760,11520
47.7688,-122.218,434000,2010,8171,2010,0,2090,8203
47.4286,-122.179,328950,2550,8976,1300,1250,2220,9477
47.5795,-122.285,2.10E+06,5340,10655,3740,1600,3910,9418
47.5851,-122.072,570000,2000,46902,2000,0,2420,38130
47.6937,-122.338,802000,2170,5001,2170,0,1700,6991
47.6572,-122.335,525000,1550,6840,1550,0,2370,4560
47.627,-122.361,700000,2790,4550,2790,0,2590,4550
47.4012,-122.11,350000,1980,273556,1040,940,2180,217799
47.7274,-122.357,277500,1190,1236,1190,0,1390,1756
47.6215,-122.224,1.58E+06,3650,20150,2360,1290,3220,19800
47.2052,-121.987,195000,1510,4350,1510,0,1210,5500
47.325,-122.205,222000,1200,6074,1200,0,1430,6338
47.5743,-122.209,865000,2830,8854,1500,1330,2260,8604
47.5834,-122.307,445000,1650,6000,1000,650,1540,6000
47.6847,-122.318,495800,1710,4600,1710,0,1740,4455
47.6059,-122.3,548500,1740,4400,1740,0,1720,4400
47.429,-122.154,310000,1840,10723,1220,620,1590,9820
47.4479,-122.213,205000,1820,8585,1820,0,1740,10088
47.3694,-122.032,470000,3860,6901,3860,0,3000,8584
47.3392,-121.897,430000,1810,349351,1810,0,2480,339332
47.7263,-122.314,310000,1030,2271,1030,0,1439,1387
47.7604,-122.331,355000,1410,7693,1410,0,1330,8395
47.4797,-122.358,621500,2140,15950,1370,770,2600,14273
47.4869,-122.34,175000,1930,8400,1030,900,1780,9520
47.4869,-122.34,326000,1930,8400,1030,900,1780,9520
47.5679,-122.409,690000,1930,5400,1930,0,1500,3340
47.3554,-122.298,335000,2210,7214,2210,0,2270,7246
47.4551,-122.272,197000,1360,11175,1360,0,1340,9702
47.4667,-122.214,312500,1830,7969,930,900,1790,7425
47.7461,-122.324,436000,2120,6710,1420,700,1880,6960
47.6734,-122.329,1.02E+06,2700,4590,2700,0,2080,3570
47.5672,-122.111,805000,3160,35225,2250,910,3460,17223
47.6268,-122.05,652427,2770,13129,2770,0,2400,13129
47.6483,-122.163,1.01E+06,2240,41339,2240,0,2900,45738
47.3324,-122.17,355000,2570,6466,2570,0,2520,6667
47.7436,-122.356,334550,880,12000,880,0,1960,9395
47.6382,-122.11,557500,1820,9670,1820,0,2160,11424
47.4678,-122.294,277500,1660,7184,1110,550,1640,7200
47.4476,-122.169,300000,2200,10800,2200,0,1430,10800
47.7017,-122.354,325000,1640,3844,1460,180,1230,3844
47.5803,-122.294,402500,1650,3504,760,890,1480,3504
47.6151,-122.145,461000,1420,5170,1420,0,2250,7700
47.6896,-122.357,540000,1270,3840,1270,0,1270,4175
47.5529,-122.305,385000,1070,4000,1070,0,1090,4000
47.6725,-122.329,480000,1060,3040,860,200,1470,3814
47.5243,-122.204,539950,2190,7149,1240,950,3500,7149
47.5636,-121.932,529000,1940,217800,1940,0,2580,83558
47.6591,-122.392,417000,1300,877,1060,240,1320,1414
47.5263,-122.051,405000,1330,12500,1330,0,2310,12500
47.3133,-122.364,299000,1940,9100,1630,310,2080,9100
47.2924,-122.271,299000,2100,15480,2100,0,1330,15657
47.5266,-122.392,372220,1290,5500,980,310,1680,5000
47.6347,-122.355,494400,1560,1750,780,780,1850,3600
47.4878,-122.221,280000,2630,6500,1330,1300,2520,6500
47.2917,-122.375,277950,2100,6021,2100,0,2091,7547
47.4659,-122.116,770000,2070,54557,2070,0,2190,49658
47.7477,-122.117,760000,2960,28005,2960,0,3510,35248
47.3623,-122.309,230000,1300,3608,1300,0,1510,3608
47.7709,-122.297,525000,2520,7731,2520,0,2000,7704
47.4963,-121.787,307000,1150,6000,1150,0,1210,7700
47.4459,-122.272,253779,2030,9600,1430,600,1820,14600
47.7743,-122.27,405000,1880,7400,1480,400,1820,8660
47.504,-122.362,360000,2320,11250,2320,0,1620,11250
47.5577,-122.399,521000,1050,7500,1050,0,2540,13680
47.6313,-122.172,680000,3030,13068,3030,0,2940,11999
47.6412,-122.079,355000,530,33278,530,0,2830,14311
47.3639,-122.109,200000,1090,9600,1090,0,1240,9620
47.5188,-122.265,330000,2220,4060,1330,890,1930,5625
47.3116,-122.358,221000,1430,5999,1430,0,1600,5999
47.5922,-122.388,1.60E+06,3780,6000,2770,1010,2660,6000
47.7248,-122.325,310000,1560,4920,780,780,1760,7510
47.6418,-122.394,862000,2220,4200,1310,910,2020,4940
47.4773,-122.28,200000,1140,8340,1140,0,1140,8340
47.6317,-122.124,630000,2540,11100,2540,0,1560,11100
47.5658,-122.018,432250,1440,6232,1440,0,1740,5999
47.6843,-122.185,478000,1570,9500,1070,500,2250,9583
47.3612,-122.284,249000,1860,9576,1400,460,1860,9576
47.5485,-122.302,495000,2440,4750,1450,990,1420,5940
47.6146,-122.114,630000,2100,8800,1240,860,2000,8800
47.637,-121.969,550000,2150,27540,2150,0,2150,27540
47.3672,-122.126,350000,2440,18674,2440,0,2530,10603
47.4503,-122.157,270000,1930,7480,1930,0,1480,7705
47.695,-122.176,488250,1830,9610,1830,0,1970,10754
47.3087,-122.354,248000,1850,6519,1130,720,1280,6664
47.5203,-122.393,889000,3210,5000,3210,0,1360,5000
47.6999,-122.391,375000,1090,5250,980,110,2160,5250
47.6221,-122.325,933000,1870,3300,1870,0,1820,2460
47.5578,-122.132,625000,1920,8412,1460,460,2490,8700
47.5577,-122.391,328000,700,4350,700,0,1620,5100
47.4438,-122.34,470000,3380,9900,1690,1690,2390,9900
47.5237,-122.199,502500,2430,6168,2430,0,2150,8400
47.7424,-122.091,484000,1950,17400,1210,740,1900,17250
47.6481,-121.916,252500,900,7500,900,0,1190,10000
47.5615,-122.165,610000,2060,8893,2060,0,2650,8500
47.7675,-122.279,419000,2180,10447,1280,900,2190,10987
47.2649,-122.218,322500,2140,9377,2140,0,2030,7846
47.6342,-122.353,563000,1730,2760,1250,480,1630,3200
47.3826,-122.146,464000,3140,12591,3140,0,2650,11720
47.6933,-122.272,870000,3010,4887,1940,1070,2540,9375
47.6972,-122.341,280000,800,1196,800,0,1020,1087
47.5599,-122.121,850000,3300,11570,3300,0,3280,11446
47.6888,-122.308,458950,1530,4370,1130,400,1580,4275
47.483,-122.33,122000,760,5280,760,0,1710,6594
47.6828,-122.388,525000,2450,4591,2450,0,1060,5500
47.4789,-121.779,286300,1000,31838,1000,0,1490,39747
47.4749,-122.339,218450,840,7425,840,0,1300,11674
47.674,-122.379,525000,1380,4290,1080,300,1510,3900
47.674,-122.379,650000,1380,4290,1080,300,1510,3900
47.4646,-121.759,356000,2020,48693,2020,0,1610,34900
47.6782,-122.397,436500,1260,5000,1040,220,1510,5000
47.7304,-122.227,410000,1440,7112,1180,260,1570,9152
47.7046,-122.293,512500,1540,8311,1540,0,1890,7996
47.5591,-122.268,510000,1060,7200,880,180,1910,7200
47.5944,-122.155,566000,1900,10297,1900,0,2220,9612
47.4485,-122.355,525000,2870,26500,2870,0,2420,20500
47.5402,-122.38,435000,1050,5500,930,120,1410,5834
47.6802,-121.908,406500,1840,68479,1340,500,2060,61903
47.6567,-122.13,550000,3000,9473,1500,1500,2050,8820
47.206,-121.998,251000,1200,10212,1200,0,1280,10212
47.5607,-122.217,830000,1840,10125,1220,620,2320,10160
47.6692,-122.136,803000,2790,7673,2790,0,2740,7837
47.2808,-122.225,206000,970,9360,970,0,1050,11348
47.4942,-122.235,200000,1070,7467,1070,0,1160,7467
47.525,-122.356,219000,900,5160,900,0,900,5160
47.6557,-122.388,777000,2680,6000,1380,1300,1930,6000
47.59,-122.081,593700,2000,22000,2000,0,2180,19800
47.5892,-122.202,712500,1660,8797,1660,0,2350,10053
47.5773,-122.393,600000,1770,6014,1240,530,1740,6014
47.6712,-122.279,554663,1230,6802,1230,0,1850,6398
47.4682,-122.283,267000,1740,10875,1020,720,1470,8532
47.7719,-122.338,390000,1710,8910,1710,0,1430,8493
47.5329,-122.294,335000,2020,7071,1010,1010,2020,5000
47.5351,-122.223,938000,2410,9886,1990,420,2530,10658
47.377,-122.31,370000,2310,14745,1410,900,2060,9678
47.371,-122.127,335000,2400,4548,2400,0,2200,4465
47.654,-122.337,695000,3160,3990,1870,1290,1780,4240
47.432,-122.348,387500,1560,14333,1560,0,1640,14333
47.4034,-122.189,245000,1770,6187,1770,0,1650,7200
47.4656,-121.756,308550,1600,13200,1600,0,1360,11520
47.3172,-122.322,225000,1330,13102,1330,0,1270,11475
47.6717,-122.025,715000,2970,29163,2970,0,3100,31105
47.7503,-122.348,335000,1020,10200,1020,0,1170,8188
47.5451,-122.014,634000,2490,4904,2490,0,2370,4050
47.549,-122.305,337500,1700,7314,1000,700,2000,7176
47.327,-122.039,440000,850,6567,850,0,2160,9794
47.4981,-121.772,350000,1250,13775,1250,0,1260,13707
47.5498,-122.383,400000,610,4560,610,0,930,1392
47.5471,-122.133,1.29E+06,3700,13175,3700,0,3880,15508
47.572,-122.139,435000,950,10080,950,0,1060,10000
47.5387,-121.879,681000,3860,5130,2930,930,3130,6163
47.5904,-122.315,397000,1360,1275,1240,120,1360,1275
47.7749,-122.048,775000,3890,34513,3890,0,3600,28435
47.6068,-122.13,480000,1680,9090,1130,550,1960,9090
47.3679,-122.182,158000,1520,7200,1520,0,1780,7210
47.3666,-121.978,590000,2420,208652,2420,0,3180,212137
47.5407,-121.86,772500,3890,9130,3890,0,3450,8361
47.7632,-122.29,464500,2940,13425,1470,1470,1580,8200
47.4378,-122.279,281000,1350,8737,1350,0,1600,8928
47.7108,-122.12,620000,2190,45738,2190,0,2970,4496
47.5641,-122.393,475000,2280,5750,1150,1130,1500,5060
47.4896,-122.204,245000,1070,4500,910,160,1280,4500
47.6729,-122.299,660000,2540,3750,1510,1030,1780,3750
47.5448,-122.174,527500,2270,8480,1310,960,1910,9050
47.3585,-121.975,135000,1220,7250,1220,0,1350,20250
47.3357,-122.175,275000,1890,5000,1890,0,2960,5421
47.6112,-122.303,430000,1990,4740,1080,910,1560,2370
47.3245,-122.209,213500,1220,6000,1220,0,1420,6000
47.4759,-121.735,535000,2640,5978,2640,0,2680,6060
47.5915,-122.202,641000,1480,9603,1480,0,2660,10766
47.5133,-122.196,436300,2320,9420,2320,0,2030,9420
47.6369,-122.355,1.44E+06,2410,6000,2410,0,1280,4000
47.573,-122.225,830000,2090,13500,2090,0,2130,13500
47.5539,-122.268,380000,920,3532,920,0,1250,4000
47.503,-122.356,132500,850,8573,600,250,850,8382
47.4362,-122.286,179950,1130,9907,1130,0,1320,9907
47.2979,-122.224,188200,1260,7265,1260,0,940,7200
47.5759,-122.223,659000,2090,10800,2090,0,2090,10800
47.5496,-122.311,317000,2020,7260,1180,840,1400,5950
47.6703,-122.41,625000,1970,4564,1470,500,1980,5000
47.7772,-122.296,350000,1820,9545,1230,590,1790,9530
47.6652,-122.362,750000,1840,5000,1340,500,1840,5000
47.7478,-122.338,457000,2100,10358,1280,820,2080,9000
47.6748,-122.386,632500,1770,5000,1770,0,1550,5000
47.4036,-122.191,223000,1110,7231,1110,0,1550,7245
47.6872,-122.123,610000,2090,8400,1240,850,2340,9000
47.737,-122.305,385000,2080,8215,2080,0,1550,8215
47.5483,-122.277,367500,1400,1343,1160,240,1400,1326
47.7121,-122.287,385100,1060,8040,1060,0,1300,7620
47.5447,-122.27,230000,720,5913,720,0,1560,6600
47.5601,-122.363,286000,1100,750,780,320,1170,4800
47.2956,-122.272,201700,1010,9576,1010,0,1540,9576
47.4097,-122.063,1.35E+06,5230,89298,5230,0,4110,107153
47.5637,-122.085,525000,2420,7672,1480,940,2370,7699
47.739,-122.194,361000,1200,7236,1200,0,1680,7800
47.6904,-122.397,530000,1950,1963,1950,0,1590,2028
47.7171,-122.32,455000,1870,7403,1870,0,1630,7440
47.7317,-122.181,421000,1310,8400,1310,0,1600,8400
47.678,-122.269,640000,1520,6200,1520,0,1910,6200
47.445,-122.276,240000,1270,12733,1270,0,1660,11536
47.6771,-122.172,360000,840,7414,840,0,1740,9784
47.3576,-122.156,157340,900,23000,900,0,1460,8265
47.6799,-122.268,1.24E+06,3010,6139,2560,450,2100,6798
47.762,-122.355,250000,1050,6874,1050,0,1500,8954
47.715,-122.121,735000,3360,84506,2040,1320,2190,43124
47.538,-122.223,884900,5370,10800,5370,0,2310,10910
47.7717,-122.112,775000,2690,104544,2690,0,2300,81698
47.7512,-122.281,463000,1710,7320,1710,0,2260,8839
47.6197,-122.3,579000,1640,1269,1640,0,1590,1231
47.453,-122.118,570000,4000,6015,3080,920,3180,5700
47.6102,-121.993,1.06E+06,4140,7924,4140,0,3960,8410
47.3782,-122.161,375000,3140,24800,2080,1060,2850,12900
47.6878,-122.366,422000,1320,2609,920,400,1200,4220
47.5662,-122.379,866500,3080,4945,2010,1070,1220,4945
47.6286,-122.051,705000,2500,10359,2500,0,2580,10142
47.4848,-121.801,470000,2520,9684,2520,0,2090,10133
47.5979,-122.135,360000,2350,6200,1320,1030,2140,9543
47.7429,-122.285,795000,2570,13450,1510,1060,3470,12615
47.7151,-122.227,800000,3100,7807,3100,0,3100,7807
47.6319,-122.288,2.45E+06,4730,13586,4270,460,3710,8828
47.566,-122.373,277284,1030,4800,930,100,1540,4800
47.5828,-122.395,460000,1020,4002,1020,0,1780,5000
47.6731,-122.199,898888,2080,3729,2080,0,2080,4000
47.7149,-121.96,211000,1410,47916,1410,0,1810,215622
47.3489,-122.022,222000,1360,3300,1360,0,1310,3300
47.6384,-121.959,672000,2620,21587,2620,0,2570,23650
47.6386,-122.183,778000,2260,33080,1690,570,3020,35291
47.4514,-122.134,312500,1490,9493,1490,0,2440,9600
47.6737,-122.284,650000,2530,6500,1720,810,2150,5280
47.6116,-122.169,740000,3140,10250,1570,1570,2320,10250
47.4703,-122.112,320000,1820,17600,1820,0,2190,17440
47.7306,-121.966,455000,1770,13168,1770,0,2050,14859
47.6168,-122.216,2.45E+06,4430,9000,4430,0,2470,9490
47.6357,-122.324,500000,1490,902,1220,270,1550,1092
47.532,-121.761,325000,1790,27427,1130,660,1610,16684
47.6963,-122.342,416000,1710,1296,1510,200,1610,1282
47.774,-122.134,495000,2070,20280,2070,0,2190,21560
47.6205,-122.294,549000,1140,5400,1140,0,1520,4800
47.6317,-122.114,589000,3930,10150,3070,860,2200,8190
47.3186,-122.289,194820,1100,32700,1100,0,1616,32700
47.681,-122.388,405000,2260,5500,1280,980,1790,5355
47.681,-122.388,625000,2260,5500,1280,980,1790,5355
47.4743,-122.274,205000,1130,7014,1130,0,1440,9350
47.505,-122.258,345100,1950,8625,1360,590,1950,6670
47.4966,-122.255,200000,960,7500,960,0,1250,6000
47.6206,-122.225,1.91E+06,4210,18564,4210,0,3520,18564
47.4476,-121.723,524500,3430,264844,2230,1200,1660,145926
47.7066,-121.968,598600,3470,212639,2070,1400,2370,233917
47.5459,-122.27,367777,2140,5937,1280,860,1820,6710
47.6452,-122.373,750000,2520,5401,1360,1160,1800,5036
47.7285,-122.179,575000,3550,7992,3550,0,2110,7992
47.4752,-122.271,84000,700,20130,700,0,1490,18630
47.5298,-122.273,255000,740,5000,740,0,1170,4968
47.6561,-122.274,1.74E+06,3300,4545,2600,700,3300,5000
47.5323,-122.351,415000,1640,5880,1240,400,1200,4760
47.3509,-122.323,449900,2780,8225,2780,0,720,9736
47.4218,-122.218,220000,1830,94960,1830,0,1440,16365
47.7046,-122.107,899000,3540,9349,3540,0,3280,7546
47.7179,-122.316,430000,1440,7320,1440,0,1160,6941
47.3646,-122.211,472500,2960,223462,2960,0,2770,16482
47.5707,-122.129,680000,3180,9375,1590,1590,2670,9625
47.6914,-122.214,1.65E+06,3310,8400,3310,0,3430,8400
47.6707,-122.288,810000,2390,8025,2390,0,1920,5350
47.4572,-122.007,605000,2460,138085,2460,0,2090,219542
47.68,-122.165,522000,1630,15600,1630,0,1830,10850
47.5825,-121.97,759000,3490,8230,3490,0,3480,7331
47.5293,-122.287,411000,2500,5257,2500,0,1660,5970
47.3338,-122.268,286950,2080,9846,1240,840,1890,7977
47.6617,-122.349,440000,1290,1286,1290,0,1720,1286
47.4899,-122.337,149000,1700,8645,1700,0,1500,7980
